module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M17,M17.17.07,,What is the primary purpose of propeller synchronizing in multi-engine aircraft?,To increase fuel consumption,To reduce noise and vibration,To increase thrust,,To reduce noise and vibration,MEDIUM,,,,DRAFT,Answer from doc-text: B) To reduce noise and vibration,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the primary purpose of propeller synchronizing in multi-engine aircraft?"", ""question"": ""What is the primary purpose of propeller synchronizing in multi-engine aircraft?"", ""options"": [""To increase fuel consumption"", ""To reduce noise and vibration"", ""To increase thrust""], ""correct"": ""To reduce noise and vibration"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.07"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,How is propeller synchronization typically achieved?,Manually by the pilot,Automatically using a synchronization system,By adjusting engine power settings,,Automatically using a synchronization system,MEDIUM,,,,DRAFT,Answer from doc-text: B) Automatically using a synchronization system,1,M17 - Propeller standard test.docx,"{""raw"": ""How is propeller synchronization typically achieved?"", ""question"": ""How is propeller synchronization typically achieved?"", ""options"": [""Manually by the pilot"", ""Automatically using a synchronization system"", ""By adjusting engine power settings""], ""correct"": ""Automatically using a synchronization system"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.07,,What is the result of unsynchronized propellers on a multi-engine aircraft?,Increased efficiency,Increased noise and vibration,Decreased thrust,,Increased noise and vibration,MEDIUM,,,,DRAFT,Answer from doc-text: B) Increased noise and vibration,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the result of unsynchronized propellers on a multi-engine aircraft?"", ""question"": ""What is the result of unsynchronized propellers on a multi-engine aircraft?"", ""options"": [""Increased efficiency"", ""Increased noise and vibration"", ""Decreased thrust""], ""correct"": ""Increased noise and vibration"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.07"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,What component is used to synchronize propeller speeds automatically?,Governor,Synchronizer,Feathering mechanism,,Synchronizer,MEDIUM,,,,DRAFT,Answer from doc-text: B) Synchronizer,1,M17 - Propeller standard test.docx,"{""raw"": ""What component is used to synchronize propeller speeds automatically?"", ""question"": ""What component is used to synchronize propeller speeds automatically?"", ""options"": [""Governor"", ""Synchronizer"", ""Feathering mechanism""], ""correct"": ""Synchronizer"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,What is the purpose of propeller ice protection systems?,To increase propeller weight,To prevent or remove ice formation on blades,To increase thrust,,To prevent or remove ice formation on blades,MEDIUM,,,,DRAFT,Answer from doc-text: B) To prevent or remove ice formation on blades,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the purpose of propeller ice protection systems?"", ""question"": ""What is the purpose of propeller ice protection systems?"", ""options"": [""To increase propeller weight"", ""To prevent or remove ice formation on blades"", ""To increase thrust""], ""correct"": ""To prevent or remove ice formation on blades"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,What is a common method of preventing ice formation on propeller blades?,Heating the blades electrically,Cooling the blades,Reducing blade RPM,,Heating the blades electrically,MEDIUM,,,,DRAFT,Answer from doc-text: A) Heating the blades electrically,1,M17 - Propeller standard test.docx,"{""raw"": ""What is a common method of preventing ice formation on propeller blades?"", ""question"": ""What is a common method of preventing ice formation on propeller blades?"", ""options"": [""Heating the blades electrically"", ""Cooling the blades"", ""Reducing blade RPM""], ""correct"": ""Heating the blades electrically"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,Which system operates continuously to prevent ice formation?,Electrical de-icing,Hot air anti-icing,Chemical anti-icing,,Hot air anti-icing,MEDIUM,,,,DRAFT,Answer from doc-text: B) Hot air anti-icing,1,M17 - Propeller standard test.docx,"{""raw"": ""Which system operates continuously to prevent ice formation?"", ""question"": ""Which system operates continuously to prevent ice formation?"", ""options"": [""Electrical de-icing"", ""Hot air anti-icing"", ""Chemical anti-icing""], ""correct"": ""Hot air anti-icing"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,,,What is one disadvantage of using electrical de-icing systems on propellers?,Increased drag,Increased electrical load,Reduced efficiency,,Increased electrical load,MEDIUM,,,,DRAFT,Answer from doc-text: B) Increased electrical load,1,M17 - Propeller standard test.docx,"{""raw"": ""What is one disadvantage of using electrical de-icing systems on propellers?"", ""question"": ""What is one disadvantage of using electrical de-icing systems on propellers?"", ""options"": [""Increased drag"", ""Increased electrical load"", ""Reduced efficiency""], ""correct"": ""Increased electrical load"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,What is the role of chemical anti-icing systems in propeller ice protection?,To lower the freezing point of water on the blades,To heat the blades,To remove the ice mechanically,,To lower the freezing point of water on the blades,MEDIUM,,,,DRAFT,Answer from doc-text: A) To lower the freezing point of water on the blades,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the role of chemical anti-icing systems in propeller ice protection?"", ""question"": ""What is the role of chemical anti-icing systems in propeller ice protection?"", ""options"": [""To lower the freezing point of water on the blades"", ""To heat the blades"", ""To remove the ice mechanically""], ""correct"": ""To lower the freezing point of water on the blades"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,Which of the following is a typical de-icing fluid used in propeller ice protection systems?,Ethylene glycol,Propylene glycol,Methanol,,Methanol,MEDIUM,,,,DRAFT,Answer from doc-text: C) Methanol,1,M17 - Propeller standard test.docx,"{""raw"": ""Which of the following is a typical de-icing fluid used in propeller ice protection systems?"", ""question"": ""Which of the following is a typical de-icing fluid used in propeller ice protection systems?"", ""options"": [""Ethylene glycol"", ""Propylene glycol"", ""Methanol""], ""correct"": ""Methanol"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.05,,What method do pneumatic de-icing boots use to remove ice from propeller blades?,Heating the blades,Inflating and deflating to break off ice,Spraying chemical de-icers,,Inflating and deflating to break off ice,MEDIUM,,,,DRAFT,Answer from doc-text: B) Inflating and deflating to break off ice,1,M17 - Propeller standard test.docx,"{""raw"": ""What method do pneumatic de-icing boots use to remove ice from propeller blades?"", ""question"": ""What method do pneumatic de-icing boots use to remove ice from propeller blades?"", ""options"": [""Heating the blades"", ""Inflating and deflating to break off ice"", ""Spraying chemical de-icers""], ""correct"": ""Inflating and deflating to break off ice"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.03,,How does propeller ice affect flight safety?,It increases fuel efficiency,It reduces thrust and increases vibration,It improves lift and control,,It reduces thrust and increases vibration,EASY,,,,DRAFT,Answer from doc-text: B) It reduces thrust and increases vibration,1,M17 - Propeller standard test.docx,"{""raw"": ""How does propeller ice affect flight safety?"", ""question"": ""How does propeller ice affect flight safety?"", ""options"": [""It increases fuel efficiency"", ""It reduces thrust and increases vibration"", ""It improves lift and control""], ""correct"": ""It reduces thrust and increases vibration"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.03"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,What is the primary objective of routine propeller maintenance?,To increase propeller weight,To ensure safe and efficient operation,To decrease aerodynamic efficiency,,To ensure safe and efficient operation,MEDIUM,,,,DRAFT,Answer from doc-text: B) To ensure safe and efficient operation,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the primary objective of routine propeller maintenance?"", ""question"": ""What is the primary objective of routine propeller maintenance?"", ""options"": [""To increase propeller weight"", ""To ensure safe and efficient operation"", ""To decrease aerodynamic efficiency""], ""correct"": ""To ensure safe and efficient operation"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,Which tool is commonly used to check the track of a propeller blade?,Torque wrench,Dial indicator,Propeller protractor,,Propeller protractor,MEDIUM,,,,DRAFT,Answer from doc-text: C) Propeller protractor,1,M17 - Propeller standard test.docx,"{""raw"": ""Which tool is commonly used to check the track of a propeller blade?"", ""question"": ""Which tool is commonly used to check the track of a propeller blade?"", ""options"": [""Torque wrench"", ""Dial indicator"", ""Propeller protractor""], ""correct"": ""Propeller protractor"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,What type of inspection is typically performed to detect internal flaws in a propeller blade?,Visual inspection,Magnetic particle inspection,Ultrasonic inspection,,Ultrasonic inspection,MEDIUM,,,,DRAFT,Answer from doc-text: C) Ultrasonic inspection,1,M17 - Propeller standard test.docx,"{""raw"": ""What type of inspection is typically performed to detect internal flaws in a propeller blade?"", ""question"": ""What type of inspection is typically performed to detect internal flaws in a propeller blade?"", ""options"": [""Visual inspection"", ""Magnetic particle inspection"", ""Ultrasonic inspection""], ""correct"": ""Ultrasonic inspection"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,What is the most common cause of propeller blade damage in service?,Bird strikes,Lightning strikes,Foreign object debris (FOD),,Foreign object debris (FOD),MEDIUM,,,,DRAFT,Answer from doc-text: C) Foreign object debris (FOD),1,M17 - Propeller standard test.docx,"{""raw"": ""What is the most common cause of propeller blade damage in service?"", ""question"": ""What is the most common cause of propeller blade damage in service?"", ""options"": [""Bird strikes"", ""Lightning strikes"", ""Foreign object debris (FOD)""], ""correct"": ""Foreign object debris (FOD)"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.03,,What action should be taken if a propeller blade is found to be out of balance?,Replace the propeller,Adjust the blade pitch,Add or remove weight to balance,,Add or remove weight to balance,MEDIUM,,,,DRAFT,Answer from doc-text: C) Add or remove weight to balance,1,M17 - Propeller standard test.docx,"{""raw"": ""What action should be taken if a propeller blade is found to be out of balance?"", ""question"": ""What action should be taken if a propeller blade is found to be out of balance?"", ""options"": [""Replace the propeller"", ""Adjust the blade pitch"", ""Add or remove weight to balance""], ""correct"": ""Add or remove weight to balance"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,What is the purpose of a propeller governor in maintenance checks?,To control engine power output,To regulate propeller blade angle,To ensure proper synchronization,,To regulate propeller blade angle,MEDIUM,,,,DRAFT,Answer from doc-text: B) To regulate propeller blade angle,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the purpose of a propeller governor in maintenance checks?"", ""question"": ""What is the purpose of a propeller governor in maintenance checks?"", ""options"": [""To control engine power output"", ""To regulate propeller blade angle"", ""To ensure proper synchronization""], ""correct"": ""To regulate propeller blade angle"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,Which component should be inspected for corrosion during a propeller maintenance check?,Spinner,Hub,Blade tips,,Hub,MEDIUM,,,,DRAFT,Answer from doc-text: B) Hub,1,M17 - Propeller standard test.docx,"{""raw"": ""Which component should be inspected for corrosion during a propeller maintenance check?"", ""question"": ""Which component should be inspected for corrosion during a propeller maintenance check?"", ""options"": [""Spinner"", ""Hub"", ""Blade tips""], ""correct"": ""Hub"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.03,,What is a key indicator of excessive propeller blade wear?,Increased blade length,Decreased blade thickness,Increased blade pitch,,Decreased blade thickness,MEDIUM,,,,DRAFT,Answer from doc-text: B) Decreased blade thickness,1,M17 - Propeller standard test.docx,"{""raw"": ""What is a key indicator of excessive propeller blade wear?"", ""question"": ""What is a key indicator of excessive propeller blade wear?"", ""options"": [""Increased blade length"", ""Decreased blade thickness"", ""Increased blade pitch""], ""correct"": ""Decreased blade thickness"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.02,,What is the consequence of operating a propeller with an undetected crack?,Reduced fuel efficiency,Potential blade failure,Improved aerodynamic performance,,Potential blade failure,MEDIUM,,,,DRAFT,Answer from doc-text: B) Potential blade failure,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the consequence of operating a propeller with an undetected crack?"", ""question"": ""What is the consequence of operating a propeller with an undetected crack?"", ""options"": [""Reduced fuel efficiency"", ""Potential blade failure"", ""Improved aerodynamic performance""], ""correct"": ""Potential blade failure"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.02"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,How often should a propeller be dynamically balanced?,Every flight,After any maintenance or repair,Monthly,,After any maintenance or repair,MEDIUM,,,,DRAFT,Answer from doc-text: B) After any maintenance or repair,1,M17 - Propeller standard test.docx,"{""raw"": ""How often should a propeller be dynamically balanced?"", ""question"": ""How often should a propeller be dynamically balanced?"", ""options"": [""Every flight"", ""After any maintenance or repair"", ""Monthly""], ""correct"": ""After any maintenance or repair"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,What safety equipment is necessary when performing propeller maintenance?,Fire extinguisher,Safety goggles and gloves,Earplugs,,Safety goggles and gloves,MEDIUM,,,,DRAFT,Answer from doc-text: B) Safety goggles and gloves,1,M17 - Propeller standard test.docx,"{""raw"": ""What safety equipment is necessary when performing propeller maintenance?"", ""question"": ""What safety equipment is necessary when performing propeller maintenance?"", ""options"": [""Fire extinguisher"", ""Safety goggles and gloves"", ""Earplugs""], ""correct"": ""Safety goggles and gloves"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.06,,Which document outlines the specific maintenance procedures for a particular propeller model?,Aircraft maintenance manual,Pilot’s operating handbook,Propeller manufacturer’s maintenance manual,,Propeller manufacturer’s maintenance manual,MEDIUM,,,,DRAFT,Answer from doc-text: C) Propeller manufacturer’s maintenance manual,1,M17 - Propeller standard test.docx,"{""raw"": ""Which document outlines the specific maintenance procedures for a particular propeller model?"", ""question"": ""Which document outlines the specific maintenance procedures for a particular propeller model?"", ""options"": [""Aircraft maintenance manual"", ""Pilot’s operating handbook"", ""Propeller manufacturer’s maintenance manual""], ""correct"": ""Propeller manufacturer’s maintenance manual"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.07,,What is the primary goal of proper propeller storage and preservation?,To increase propeller weight,To prevent damage and corrosion,To reduce thrust,,To prevent damage and corrosion,MEDIUM,,,,DRAFT,Answer from doc-text: B) To prevent damage and corrosion,1,M17 - Propeller standard test.docx,"{""raw"": ""What is the primary goal of proper propeller storage and preservation?"", ""question"": ""What is the primary goal of proper propeller storage and preservation?"", ""options"": [""To increase propeller weight"", ""To prevent damage and corrosion"", ""To reduce thrust""], ""correct"": ""To prevent damage and corrosion"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.07"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,,,Which of the following is a recommended practice for storing propellers long-term?,Storing in a vertical position,Covering with a protective coating,Storing in an uncovered area,,Covering with a protective coating,MEDIUM,,,,DRAFT,Answer from doc-text: B) Covering with a protective coating,1,M17 - Propeller standard test.docx,"{""raw"": ""Which of the following is a recommended practice for storing propellers long-term?"", ""question"": ""Which of the following is a recommended practice for storing propellers long-term?"", ""options"": [""Storing in a vertical position"", ""Covering with a protective coating"", ""Storing in an uncovered area""], ""correct"": ""Covering with a protective coating"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.07,,What should be done to a propeller before placing it in long-term storage?,Clean and lubricate,Disassemble completely,Apply electrical de-icing,,Clean and lubricate,MEDIUM,,,,DRAFT,Answer from doc-text: A) Clean and lubricate,1,M17 - Propeller standard test.docx,"{""raw"": ""What should be done to a propeller before placing it in long-term storage?"", ""question"": ""What should be done to a propeller before placing it in long-term storage?"", ""options"": [""Clean and lubricate"", ""Disassemble completely"", ""Apply electrical de-icing""], ""correct"": ""Clean and lubricate"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.07"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M17,M17.17.03,,Which condition can adversely affect a stored propeller if not properly controlled?,High altitude,Humidity,Propeller pitch,,Humidity,MEDIUM,,,,DRAFT,Answer from doc-text: B) Humidity,1,M17 - Propeller standard test.docx,"{""raw"": ""Which condition can adversely affect a stored propeller if not properly controlled?"", ""question"": ""Which condition can adversely affect a stored propeller if not properly controlled?"", ""options"": [""High altitude"", ""Humidity"", ""Propeller pitch""], ""correct"": ""Humidity"", ""answer_text"": null, ""category"": null, ""source_file"": ""M17 - Propeller standard test.docx"", ""source_module"": ""M17"", ""fmt"": ""csv"", ""module"": ""M17"", ""syllabusRef"": ""M17.17.03"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
