module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M10,M10.2,2,73. What is the minimum experience requirement for Category C License holders coming from a B1.4 certifying background?,2 years of experience as a B1.4 certifying technician.,3 years of experience as a B1.4 certifying technician.,5 years of experience as a B1.4 certifying technician.,,3 years of experience as a B1.4 certifying technician.,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""73. What is the minimum experience requirement for Category C License holders coming from a B1.4 certifying background?"", ""question"": ""73. What is the minimum experience requirement for Category C License holders coming from a B1.4 certifying background?"", ""options"": [""2 years of experience as a B1.4 certifying technician."", ""3 years of experience as a B1.4 certifying technician."", ""5 years of experience as a B1.4 certifying technician.""], ""correct"": ""3 years of experience as a B1.4 certifying technician."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,74. How can a License holder extend their Basic License to include an additional category?,Pass the required exams for the new category only.,Pass the required exams and show proof of experience in the new category.,Submit the License to the competent authority for extension.,,Pass the required exams and show proof of experience in the new category.,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""74. How can a License holder extend their Basic License to include an additional category?"", ""question"": ""74. How can a License holder extend their Basic License to include an additional category?"", ""options"": [""Pass the required exams for the new category only."", ""Pass the required exams and show proof of experience in the new category."", ""Submit the License to the competent authority for extension.""], ""correct"": ""Pass the required exams and show proof of experience in the new category."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,75. What additional requirement is needed for the endorsement of the first aircraft type rating in a new category?,Completion of on-the-job training.,Completion of an approved Part-147 course.,Completion of an essay element in the examination.,,Completion of an approved Part-147 course.,MEDIUM,,,,APPROVED,,1,10.2.docx,"{""raw"": ""75. What additional requirement is needed for the endorsement of the first aircraft type rating in a new category?"", ""question"": ""75. What additional requirement is needed for the endorsement of the first aircraft type rating in a new category?"", ""options"": [""Completion of on-the-job training."", ""Completion of an approved Part-147 course."", ""Completion of an essay element in the examination.""], ""correct"": ""Completion of an approved Part-147 course."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.2.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,1.  What is the primary focus of Regulation (EU) No 748/2012?,Aircraft manufacturing procedures,Air traffic control regulations,Airworthiness and environmental certification of aviation products,,Airworthiness and environmental certification of aviation products,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""1.  What is the primary focus of Regulation (EU) No 748/2012?"", ""question"": ""1.  What is the primary focus of Regulation (EU) No 748/2012?"", ""options"": [""Aircraft manufacturing procedures"", ""Air traffic control regulations"", ""Airworthiness and environmental certification of aviation products""], ""correct"": ""Airworthiness and environmental certification of aviation products"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.1,1,2.    Which organization oversees the implementation of Regulation (EU) No 748/2012?,FAA (Federal Aviation Administration),ICAO (International Civil Aviation Organization),EASA (European Aviation Safety Agency),,EASA (European Aviation Safety Agency),MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""2.    Which organization oversees the implementation of Regulation (EU) No 748/2012?"", ""question"": ""2.    Which organization oversees the implementation of Regulation (EU) No 748/2012?"", ""options"": [""FAA (Federal Aviation Administration)"", ""ICAO (International Civil Aviation Organization)"", ""EASA (European Aviation Safety Agency)""], ""correct"": ""EASA (European Aviation Safety Agency)"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.1"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,"3.    What does ""Part 21"" refer to in the context of the regulation?",A section detailing noise pollution regulations,The list of certified aircraft manufacturers,The annex containing requirements and procedures for certification,,The annex containing requirements and procedures for certification,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""3.    What does \""Part 21\"" refer to in the context of the regulation?"", ""question"": ""3.    What does \""Part 21\"" refer to in the context of the regulation?"", ""options"": [""A section detailing noise pollution regulations"", ""The list of certified aircraft manufacturers"", ""The annex containing requirements and procedures for certification""], ""correct"": ""The annex containing requirements and procedures for certification"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.6,2,4.    Which of the following certificates confirms that an aircraft complies with airworthiness and environmental standards?,Noise certificate,Type-certificate,Permits to fly,,Type-certificate,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""4.    Which of the following certificates confirms that an aircraft complies with airworthiness and environmental standards?"", ""question"": ""4.    Which of the following certificates confirms that an aircraft complies with airworthiness and environmental standards?"", ""options"": [""Noise certificate"", ""Type-certificate"", ""Permits to fly""], ""correct"": ""Type-certificate"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.6"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,5.    What is the purpose of a supplemental type-certificate?,To issue noise certificates for aircraft,To certify design and production organizations,To modify or add to existing type-certificated products,,To modify or add to existing type-certificated products,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""5.    What is the purpose of a supplemental type-certificate?"", ""question"": ""5.    What is the purpose of a supplemental type-certificate?"", ""options"": [""To issue noise certificates for aircraft"", ""To certify design and production organizations"", ""To modify or add to existing type-certificated products""], ""correct"": ""To modify or add to existing type-certificated products"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.1,1,6.  Which document ensures that repairs or modifications maintain safety standards?,Noise certificate,Repair design approval,Type-certificate,,,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""6.  Which document ensures that repairs or modifications maintain safety standards?"", ""question"": ""6.  Which document ensures that repairs or modifications maintain safety standards?"", ""options"": [""Noise certificate"", ""Repair design approval"", ""Type-certificate""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.1"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.9,1,7.    What do certificates of airworthiness confirm about an aircraft?,Compliance with noise regulations,Compliance with environmental protection requirements,Safe operation within specified conditions,,Compliance with environmental protection requirements,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""7.    What do certificates of airworthiness confirm about an aircraft?"", ""question"": ""7.    What do certificates of airworthiness confirm about an aircraft?"", ""options"": [""Compliance with noise regulations"", ""Compliance with environmental protection requirements"", ""Safe operation within specified conditions""], ""correct"": ""Compliance with environmental protection requirements"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.9"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.5,1,8.    What is the main purpose of airworthiness directives?,To issue noise certificates for aircraft,To mandate corrective actions or inspections to maintain airworthiness,To certify design and production organizations,,To issue noise certificates for aircraft,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""8.    What is the main purpose of airworthiness directives?"", ""question"": ""8.    What is the main purpose of airworthiness directives?"", ""options"": [""To issue noise certificates for aircraft"", ""To mandate corrective actions or inspections to maintain airworthiness"", ""To certify design and production organizations""], ""correct"": ""To issue noise certificates for aircraft"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.5"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,a) It governs pilot licensing requirements,It outlines air traffic control procedures,It sets standards for aircraft manufacturing,It provides rules for airworthiness and environmental certification,,,EASY,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""a) It governs pilot licensing requirements"", ""question"": ""a) It governs pilot licensing requirements"", ""options"": [""It outlines air traffic control procedures"", ""It sets standards for aircraft manufacturing"", ""It provides rules for airworthiness and environmental certification""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.9,1,10.   What type of organizations can be certified under Regulation (EU) No 748/2012?,Passenger airlines,Design and production organizations,Air traffic control agencies,,Design and production organizations,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""10.   What type of organizations can be certified under Regulation (EU) No 748/2012?"", ""question"": ""10.   What type of organizations can be certified under Regulation (EU) No 748/2012?"", ""options"": [""Passenger airlines"", ""Design and production organizations"", ""Air traffic control agencies""], ""correct"": ""Design and production organizations"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.9"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.6,2,11.    Which subpart of Part-21 covers the general provisions for certification of aircraft and related products?,Subpart A,Subpart B,Subpart D,,Subpart B,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""11.    Which subpart of Part-21 covers the general provisions for certification of aircraft and related products?"", ""question"": ""11.    Which subpart of Part-21 covers the general provisions for certification of aircraft and related products?"", ""options"": [""Subpart A"", ""Subpart B"", ""Subpart D""], ""correct"": ""Subpart B"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.6"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,"12.    In Part-21, which subpart addresses the issuance of type-certificates and restricted type certificates?",Subpart A,Subpart B,Subpart E,,,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""12.    In Part-21, which subpart addresses the issuance of type-certificates and restricted type certificates?"", ""question"": ""12.    In Part-21, which subpart addresses the issuance of type-certificates and restricted type certificates?"", ""options"": [""Subpart A"", ""Subpart B"", ""Subpart E""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,,,14.    Supplemental type-certificates (STCs) are covered under which subpart of Part-21?,Subpart E,Subpart F,Subpart G,,Subpart E,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""14.    Supplemental type-certificates (STCs) are covered under which subpart of Part-21?"", ""question"": ""14.    Supplemental type-certificates (STCs) are covered under which subpart of Part-21?"", ""options"": [""Subpart E"", ""Subpart F"", ""Subpart G""], ""correct"": ""Subpart E"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.1,1,15.    Which subpart of Part-21 relates to Production without Production Organization Approval (POA)?,Subpart F,Subpart G,Subpart H,,Subpart G,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""15.    Which subpart of Part-21 relates to Production without Production Organization Approval (POA)?"", ""question"": ""15.    Which subpart of Part-21 relates to Production without Production Organization Approval (POA)?"", ""options"": [""Subpart F"", ""Subpart G"", ""Subpart H""], ""correct"": ""Subpart G"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.1"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,16.  The procedures and requirements for Production Organization Approval (POA) are detailed in which           subpart of Part-21?,Subpart F,Subpart G,Subpart H,,Subpart H,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""16.  The procedures and requirements for Production Organization Approval (POA) are detailed in which           subpart of Part-21?"", ""question"": ""16.  The procedures and requirements for Production Organization Approval (POA) are detailed in which           subpart of Part-21?"", ""options"": [""Subpart F"", ""Subpart G"", ""Subpart H""], ""correct"": ""Subpart H"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,17.   Under which subpart of Part-21 can you find information about obtaining Airworthiness Certificates?,Subpart H,Subpart I,Subpart J,,Subpart J,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""17.   Under which subpart of Part-21 can you find information about obtaining Airworthiness Certificates?"", ""question"": ""17.   Under which subpart of Part-21 can you find information about obtaining Airworthiness Certificates?"", ""options"": [""Subpart H"", ""Subpart I"", ""Subpart J""], ""correct"": ""Subpart J"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.6,2,18.    What aspect of certification does Subpart I of Part-21 cover?,Noise Certificates,Design Organization Approval,Parts and Appliances,,Parts and Appliances,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""18.    What aspect of certification does Subpart I of Part-21 cover?"", ""question"": ""18.    What aspect of certification does Subpart I of Part-21 cover?"", ""options"": [""Noise Certificates"", ""Design Organization Approval"", ""Parts and Appliances""], ""correct"": ""Parts and Appliances"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.6"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,19.    Which subpart of Part-21 addresses the approval of Design Organizations?,Subpart J,Subpart K,Subpart M,,Subpart J,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""19.    Which subpart of Part-21 addresses the approval of Design Organizations?"", ""question"": ""19.    Which subpart of Part-21 addresses the approval of Design Organizations?"", ""options"": [""Subpart J"", ""Subpart K"", ""Subpart M""], ""correct"": ""Subpart J"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.6,2,20.    The certification of Parts and Appliances falls under which subpart of Part-21?,Subpart J,Subpart K,Subpart M,,Subpart K,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""20.    The certification of Parts and Appliances falls under which subpart of Part-21?"", ""question"": ""20.    The certification of Parts and Appliances falls under which subpart of Part-21?"", ""options"": [""Subpart J"", ""Subpart K"", ""Subpart M""], ""correct"": ""Subpart K"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.6"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.4,3,22.    What are the main responsibilities of a design organization according to Part-21 Subpart J?,Providing air traffic control services,Offering maintenance and repair services,"Designing, demonstrating compliance, and monitoring functions",,Offering maintenance and repair services,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""22.    What are the main responsibilities of a design organization according to Part-21 Subpart J?"", ""question"": ""22.    What are the main responsibilities of a design organization according to Part-21 Subpart J?"", ""options"": [""Providing air traffic control services"", ""Offering maintenance and repair services"", ""Designing, demonstrating compliance, and monitoring functions""], ""correct"": ""Offering maintenance and repair services"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.4"", ""level"": ""3"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,23.    What is the purpose of a Design Assurance System (DAS) in the context of Part-21 Subpart J?,Ensuring compliance with air traffic control procedures,Controlling production organization approval,Monitoring flight and ground tests,,,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""23.    What is the purpose of a Design Assurance System (DAS) in the context of Part-21 Subpart J?"", ""question"": ""23.    What is the purpose of a Design Assurance System (DAS) in the context of Part-21 Subpart J?"", ""options"": [""Ensuring compliance with air traffic control procedures"", ""Controlling production organization approval"", ""Monitoring flight and ground tests""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.5,1,24.    What does a Design Assurance System (DAS) organizational structure include?,Control of air traffic management,Continuous evaluation of flight operations,Collaboration with EASA and evaluation of design organization,,Collaboration with EASA and evaluation of design organization,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""24.    What does a Design Assurance System (DAS) organizational structure include?"", ""question"": ""24.    What does a Design Assurance System (DAS) organizational structure include?"", ""options"": [""Control of air traffic management"", ""Continuous evaluation of flight operations"", ""Collaboration with EASA and evaluation of design organization""], ""correct"": ""Collaboration with EASA and evaluation of design organization"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.5"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.9,1,25.    What is the primary purpose of allowing authorities to conduct inspections and tests related to DOA?,To demonstrate compliance with noise regulations,To ensure the validity of statements of compliance,To issue airworthiness certificates,,To ensure the validity of statements of compliance,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""25.    What is the primary purpose of allowing authorities to conduct inspections and tests related to DOA?"", ""question"": ""25.    What is the primary purpose of allowing authorities to conduct inspections and tests related to DOA?"", ""options"": [""To demonstrate compliance with noise regulations"", ""To ensure the validity of statements of compliance"", ""To issue airworthiness certificates""], ""correct"": ""To ensure the validity of statements of compliance"", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.9"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.6,2,26.  Can a single organization hold both Design Organization Approval (DOA) and Production Organization Approval (POA)?,"Yes, a single organization can hold both DOA and POA.","No, DOA and POA must be held by separate organizations.",Only aircraft manufacturers can hold DOA and POA together.,,,MEDIUM,,,,APPROVED,,1,10.5 Certification of Airccraft Parts And Appliances.docx,"{""raw"": ""26.  Can a single organization hold both Design Organization Approval (DOA) and Production Organization Approval (POA)?"", ""question"": ""26.  Can a single organization hold both Design Organization Approval (DOA) and Production Organization Approval (POA)?"", ""options"": [""Yes, a single organization can hold both DOA and POA."", ""No, DOA and POA must be held by separate organizations."", ""Only aircraft manufacturers can hold DOA and POA together.""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""10.5 Certification of Airccraft Parts And Appliances.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.6"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.5,1,**Question 1:** What is the purpose of an airworthiness directive (AD)?,To provide aircraft maintenance manuals.,To issue certificates of airworthiness.,To notify and correct safety deficiencies in aircraft.,,To notify and correct safety deficiencies in aircraft.,MEDIUM,,,,APPROVED,,1,10.6.docx,"{""raw"": ""**Question 1:** What is the purpose of an airworthiness directive (AD)?"", ""question"": ""**Question 1:** What is the purpose of an airworthiness directive (AD)?"", ""options"": [""To provide aircraft maintenance manuals."", ""To issue certificates of airworthiness."", ""To notify and correct safety deficiencies in aircraft.""], ""correct"": ""To notify and correct safety deficiencies in aircraft."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.6.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.5"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.1,1,**Question 2:** Which organization issues airworthiness directives (ADs)?,Aircraft manufacturers.,National civil aviation authorities.,Aircraft owners.,,National civil aviation authorities.,MEDIUM,,,,APPROVED,,1,10.6.docx,"{""raw"": ""**Question 2:** Which organization issues airworthiness directives (ADs)?"", ""question"": ""**Question 2:** Which organization issues airworthiness directives (ADs)?"", ""options"": [""Aircraft manufacturers."", ""National civil aviation authorities."", ""Aircraft owners.""], ""correct"": ""National civil aviation authorities."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.6.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.1"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.5,1,**Question 3:** What action must an aircraft operator take in response to an AD?,Ignore it if it doesn't affect their specific aircraft.,Comply with the AD to ensure safety.,Wait for the aircraft manufacturer's response.,,Comply with the AD to ensure safety.,MEDIUM,,,,APPROVED,,1,10.6.docx,"{""raw"": ""**Question 3:** What action must an aircraft operator take in response to an AD?"", ""question"": ""**Question 3:** What action must an aircraft operator take in response to an AD?"", ""options"": [""Ignore it if it doesn't affect their specific aircraft."", ""Comply with the AD to ensure safety."", ""Wait for the aircraft manufacturer's response.""], ""correct"": ""Comply with the AD to ensure safety."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.6.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.5"", ""level"": ""1"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.2,2,**Question 4:** What type of manual must the holder of a type-certificate provide for continued airworthiness?,Aircraft maintenance manual.,Recipe manual for pilots.,Cooking manual for flight attendants.,,Aircraft maintenance manual.,MEDIUM,,,,APPROVED,,1,10.6.docx,"{""raw"": ""**Question 4:** What type of manual must the holder of a type-certificate provide for continued airworthiness?"", ""question"": ""**Question 4:** What type of manual must the holder of a type-certificate provide for continued airworthiness?"", ""options"": [""Aircraft maintenance manual."", ""Recipe manual for pilots."", ""Cooking manual for flight attendants.""], ""correct"": ""Aircraft maintenance manual."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.6.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M10,M10.7,2,**Question 5:** What is the purpose of a certificate of airworthiness (C of A)?,To prove the aircraft's speed capabilities.,To show the owner's name.,To confirm the aircraft's airworthiness based on its design.,,To confirm the aircraft's airworthiness based on its design.,MEDIUM,,,,APPROVED,,1,10.6.docx,"{""raw"": ""**Question 5:** What is the purpose of a certificate of airworthiness (C of A)?"", ""question"": ""**Question 5:** What is the purpose of a certificate of airworthiness (C of A)?"", ""options"": [""To prove the aircraft's speed capabilities."", ""To show the owner's name."", ""To confirm the aircraft's airworthiness based on its design.""], ""correct"": ""To confirm the aircraft's airworthiness based on its design."", ""answer_text"": null, ""category"": null, ""source_file"": ""10.6.docx"", ""source_module"": ""M10"", ""fmt"": ""csv"", ""module"": ""M10"", ""syllabusRef"": ""M10.7"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
