module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M9,M9.7,,What are the three basic elements of effective shift handover?,"Outgoing person communicates, incoming person understands, formalised process","Written notes only, verbal briefing, supervisor approval","Quick verbal exchange, no documentation, team leader present",,"Outgoing person communicates, incoming person understands, formalised process",EASY,09.07 Communication,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What are the three basic elements of effective shift handover?"", ""question"": ""What are the three basic elements of effective shift handover?"", ""options"": [""Outgoing person communicates, incoming person understands, formalised process"", ""Written notes only, verbal briefing, supervisor approval"", ""Quick verbal exchange, no documentation, team leader present""], ""correct"": ""Outgoing person communicates, incoming person understands, formalised process"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.7"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.07 Communication"", ""isEssay"": false}",False
M9,M9.7,,Why is effective communication during shift handover critical?,It reduces paperwork,Absence of effective communication has contributed to many accidents,It is not important if the work is done,,Absence of effective communication has contributed to many accidents,MEDIUM,09.07 Communication,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Why is effective communication during shift handover critical?"", ""question"": ""Why is effective communication during shift handover critical?"", ""options"": [""It reduces paperwork"", ""Absence of effective communication has contributed to many accidents"", ""It is not important if the work is done""], ""correct"": ""Absence of effective communication has contributed to many accidents"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.7"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.07 Communication"", ""isEssay"": false}",False
M9,M9.7,,Which type of communication involves body language and facial expressions?,Written communication,Non-verbal communication,Verbal communication,,Non-verbal communication,EASY,09.07 Communication,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Which type of communication involves body language and facial expressions?"", ""question"": ""Which type of communication involves body language and facial expressions?"", ""options"": [""Written communication"", ""Non-verbal communication"", ""Verbal communication""], ""correct"": ""Non-verbal communication"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.7"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.07 Communication"", ""isEssay"": false}",False
M9,M9.7,,What is a common communication problem in aviation maintenance?,Using too many technical terms,"Perception differences, technical words, and process difficulties",Speaking too slowly,,"Perception differences, technical words, and process difficulties",HARD,09.07 Communication,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a common communication problem in aviation maintenance?"", ""question"": ""What is a common communication problem in aviation maintenance?"", ""options"": [""Using too many technical terms"", ""Perception differences, technical words, and process difficulties"", ""Speaking too slowly""], ""correct"": ""Perception differences, technical words, and process difficulties"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.7"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.07 Communication"", ""isEssay"": false}",False
M9,M9.7,,What should a good shift handover include?,Only the work completed,"Work accomplished, problems encountered, and next steps",Just a verbal greeting,,"Work accomplished, problems encountered, and next steps",MEDIUM,09.07 Communication,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What should a good shift handover include?"", ""question"": ""What should a good shift handover include?"", ""options"": [""Only the work completed"", ""Work accomplished, problems encountered, and next steps"", ""Just a verbal greeting""], ""correct"": ""Work accomplished, problems encountered, and next steps"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.7"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.07 Communication"", ""isEssay"": false}",False
M9,M9.8,,What is a human error in aviation maintenance?,An act of deliberate sabotage,An unintended action or omission that deviates from the standard,A regulatory violation,,An unintended action or omission that deviates from the standard,EASY,09.08 Human Errors,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a human error in aviation maintenance?"", ""question"": ""What is a human error in aviation maintenance?"", ""options"": [""An act of deliberate sabotage"", ""An unintended action or omission that deviates from the standard"", ""A regulatory violation""], ""correct"": ""An unintended action or omission that deviates from the standard"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.8"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.08 Human Errors"", ""isEssay"": false}",False
M9,M9.8,,What is the difference between an active failure and a latent condition?,Active failure has immediate consequences; latent conditions are hidden problems,Active failure is intentional; latent failure is accidental,There is no difference,,Active failure has immediate consequences; latent conditions are hidden problems,MEDIUM,09.08 Human Errors,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the difference between an active failure and a latent condition?"", ""question"": ""What is the difference between an active failure and a latent condition?"", ""options"": [""Active failure has immediate consequences; latent conditions are hidden problems"", ""Active failure is intentional; latent failure is accidental"", ""There is no difference""], ""correct"": ""Active failure has immediate consequences; latent conditions are hidden problems"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.8"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.08 Human Errors"", ""isEssay"": false}",False
M9,M9.8,,Why should accident investigations look beyond the 'sharp end' to the 'blunt end'?,To find someone to blame,Because systemic and organisational factors often underlie errors,Because only managers make errors,,Because systemic and organisational factors often underlie errors,HARD,09.08 Human Errors,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Why should accident investigations look beyond the 'sharp end' to the 'blunt end'?"", ""question"": ""Why should accident investigations look beyond the 'sharp end' to the 'blunt end'?"", ""options"": [""To find someone to blame"", ""Because systemic and organisational factors often underlie errors"", ""Because only managers make errors""], ""correct"": ""Because systemic and organisational factors often underlie errors"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.8"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.08 Human Errors"", ""isEssay"": false}",False
M9,M9.8,,What is the purpose of a 'just culture' in aviation maintenance?,To punish all errors equally,"To distinguish between honest mistakes, negligence and misconduct",To eliminate all errors,,"To distinguish between honest mistakes, negligence and misconduct",MEDIUM,09.08 Human Errors,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the purpose of a 'just culture' in aviation maintenance?"", ""question"": ""What is the purpose of a 'just culture' in aviation maintenance?"", ""options"": [""To punish all errors equally"", ""To distinguish between honest mistakes, negligence and misconduct"", ""To eliminate all errors""], ""correct"": ""To distinguish between honest mistakes, negligence and misconduct"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.8"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.08 Human Errors"", ""isEssay"": false}",False
M9,M9.8,,Which of the following is an example of a maintenance error?,Installing a part incorrectly,Flying the aircraft manually,Designing the aircraft,,Installing a part incorrectly,EASY,09.08 Human Errors,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Which of the following is an example of a maintenance error?"", ""question"": ""Which of the following is an example of a maintenance error?"", ""options"": [""Installing a part incorrectly"", ""Flying the aircraft manually"", ""Designing the aircraft""], ""correct"": ""Installing a part incorrectly"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.8"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.08 Human Errors"", ""isEssay"": false}",False
M9,M9.9,,What is a Safety Management System (SMS)?,A disciplinary system for errors,A systematic approach to managing safety risks,A set of safety rules only,,A systematic approach to managing safety risks,EASY,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a Safety Management System (SMS)?"", ""question"": ""What is a Safety Management System (SMS)?"", ""options"": [""A disciplinary system for errors"", ""A systematic approach to managing safety risks"", ""A set of safety rules only""], ""correct"": ""A systematic approach to managing safety risks"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.9,,What is the primary purpose of safety reporting in aviation maintenance?,To punish employees who make errors,To learn from occurrences and prevent recurrence,To increase paperwork,,To learn from occurrences and prevent recurrence,MEDIUM,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the primary purpose of safety reporting in aviation maintenance?"", ""question"": ""What is the primary purpose of safety reporting in aviation maintenance?"", ""options"": [""To punish employees who make errors"", ""To learn from occurrences and prevent recurrence"", ""To increase paperwork""], ""correct"": ""To learn from occurrences and prevent recurrence"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.9,,What does 'risk tolerability' mean in safety management?,All risks must be eliminated immediately,Some risks may be acceptable if mitigated to an acceptable level,All risks are equally acceptable,,Some risks may be acceptable if mitigated to an acceptable level,HARD,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What does 'risk tolerability' mean in safety management?"", ""question"": ""What does 'risk tolerability' mean in safety management?"", ""options"": [""All risks must be eliminated immediately"", ""Some risks may be acceptable if mitigated to an acceptable level"", ""All risks are equally acceptable""], ""correct"": ""Some risks may be acceptable if mitigated to an acceptable level"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.9,,What are the three risk mitigation strategies mentioned in the Suntech text?,"Ignore, accept, transfer","Avoidance, reduction, segregation","Speed, accuracy, cost",,"Avoidance, reduction, segregation",MEDIUM,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What are the three risk mitigation strategies mentioned in the Suntech text?"", ""question"": ""What are the three risk mitigation strategies mentioned in the Suntech text?"", ""options"": [""Ignore, accept, transfer"", ""Avoidance, reduction, segregation"", ""Speed, accuracy, cost""], ""correct"": ""Avoidance, reduction, segregation"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.9,,What is the purpose of a disciplinary policy in safety management?,To punish all employees,To ensure certain and consistent consequences for unacceptable conduct,To replace safety training,,To ensure certain and consistent consequences for unacceptable conduct,EASY,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the purpose of a disciplinary policy in safety management?"", ""question"": ""What is the purpose of a disciplinary policy in safety management?"", ""options"": [""To punish all employees"", ""To ensure certain and consistent consequences for unacceptable conduct"", ""To replace safety training""], ""correct"": ""To ensure certain and consistent consequences for unacceptable conduct"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.9,,What is a 'just culture'?,A culture with no rules,A culture that balances accountability and learning from errors,A culture that never punishes anyone,,A culture that balances accountability and learning from errors,MEDIUM,09.09 Safety Management,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a 'just culture'?"", ""question"": ""What is a 'just culture'?"", ""options"": [""A culture with no rules"", ""A culture that balances accountability and learning from errors"", ""A culture that never punishes anyone""], ""correct"": ""A culture that balances accountability and learning from errors"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.9"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.09 Safety Management"", ""isEssay"": false}",False
M9,M9.10,,What are the 'Dirty Dozen' in aviation maintenance?,12 types of aircraft,12 common human factors that lead to maintenance errors,12 maintenance tasks,,12 common human factors that lead to maintenance errors,EASY,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What are the 'Dirty Dozen' in aviation maintenance?"", ""question"": ""What are the 'Dirty Dozen' in aviation maintenance?"", ""options"": [""12 types of aircraft"", ""12 common human factors that lead to maintenance errors"", ""12 maintenance tasks""], ""correct"": ""12 common human factors that lead to maintenance errors"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,Which of the following is NOT one of the Dirty Dozen?,Lack of communication,Complacency,Aircraft design,,Aircraft design,EASY,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Which of the following is NOT one of the Dirty Dozen?"", ""question"": ""Which of the following is NOT one of the Dirty Dozen?"", ""options"": [""Lack of communication"", ""Complacency"", ""Aircraft design""], ""correct"": ""Aircraft design"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is complacency in aviation maintenance?,Being satisfied with the quality of work,Overconfidence due to familiarity leading to reduced vigilance,Being unhappy with procedures,,Overconfidence due to familiarity leading to reduced vigilance,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is complacency in aviation maintenance?"", ""question"": ""What is complacency in aviation maintenance?"", ""options"": [""Being satisfied with the quality of work"", ""Overconfidence due to familiarity leading to reduced vigilance"", ""Being unhappy with procedures""], ""correct"": ""Overconfidence due to familiarity leading to reduced vigilance"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,How can lack of assertiveness contribute to accidents?,By making technicians too confident,By allowing wrong practices to continue unchallenged,By improving team harmony,,By allowing wrong practices to continue unchallenged,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""How can lack of assertiveness contribute to accidents?"", ""question"": ""How can lack of assertiveness contribute to accidents?"", ""options"": [""By making technicians too confident"", ""By allowing wrong practices to continue unchallenged"", ""By improving team harmony""], ""correct"": ""By allowing wrong practices to continue unchallenged"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is a 'norm' in the Dirty Dozen context?,An official safety regulation,An unwritten rule that may deviate from standards,A normal working day,,An unwritten rule that may deviate from standards,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a 'norm' in the Dirty Dozen context?"", ""question"": ""What is a 'norm' in the Dirty Dozen context?"", ""options"": [""An official safety regulation"", ""An unwritten rule that may deviate from standards"", ""A normal working day""], ""correct"": ""An unwritten rule that may deviate from standards"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,Why are 'negative norms' particularly dangerous in aviation maintenance?,They improve efficiency,They can become accepted practice that detracts from safety standards,They are always documented,,They can become accepted practice that detracts from safety standards,HARD,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Why are 'negative norms' particularly dangerous in aviation maintenance?"", ""question"": ""Why are 'negative norms' particularly dangerous in aviation maintenance?"", ""options"": [""They improve efficiency"", ""They can become accepted practice that detracts from safety standards"", ""They are always documented""], ""correct"": ""They can become accepted practice that detracts from safety standards"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is a recommended safety net for dealing with distractions?,Ignore the distraction completely,Mark uncompleted work so you know where to restart,Work twice as fast,,Mark uncompleted work so you know where to restart,EASY,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is a recommended safety net for dealing with distractions?"", ""question"": ""What is a recommended safety net for dealing with distractions?"", ""options"": [""Ignore the distraction completely"", ""Mark uncompleted work so you know where to restart"", ""Work twice as fast""], ""correct"": ""Mark uncompleted work so you know where to restart"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What does 'lack of resources' as a Dirty Dozen factor refer to?,Lack of aeroplanes,"Insufficient parts, tools or personnel to do the job properly",Lack of fuel,,"Insufficient parts, tools or personnel to do the job properly",MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What does 'lack of resources' as a Dirty Dozen factor refer to?"", ""question"": ""What does 'lack of resources' as a Dirty Dozen factor refer to?"", ""options"": [""Lack of aeroplanes"", ""Insufficient parts, tools or personnel to do the job properly"", ""Lack of fuel""], ""correct"": ""Insufficient parts, tools or personnel to do the job properly"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,How should an organisation respond when an investigation shows clear misconduct?,Ignore it to maintain morale,Apply the disciplinary policy consistently and fairly,Punish everyone involved equally,,Apply the disciplinary policy consistently and fairly,HARD,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""How should an organisation respond when an investigation shows clear misconduct?"", ""question"": ""How should an organisation respond when an investigation shows clear misconduct?"", ""options"": [""Ignore it to maintain morale"", ""Apply the disciplinary policy consistently and fairly"", ""Punish everyone involved equally""], ""correct"": ""Apply the disciplinary policy consistently and fairly"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is the recommended approach when facing pressure to 'cut corners'?,Compromise to keep the customer happy,Follow the maintenance manual and suggest amendments if needed,Work faster to meet deadlines,,Follow the maintenance manual and suggest amendments if needed,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the recommended approach when facing pressure to 'cut corners'?"", ""question"": ""What is the recommended approach when facing pressure to 'cut corners'?"", ""options"": [""Compromise to keep the customer happy"", ""Follow the maintenance manual and suggest amendments if needed"", ""Work faster to meet deadlines""], ""correct"": ""Follow the maintenance manual and suggest amendments if needed"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is 'stress' in the context of Human Factors?,Physical exhaustion only,The subconscious response to demands placed on a person,A medical condition,,The subconscious response to demands placed on a person,EASY,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is 'stress' in the context of Human Factors?"", ""question"": ""What is 'stress' in the context of Human Factors?"", ""options"": [""Physical exhaustion only"", ""The subconscious response to demands placed on a person"", ""A medical condition""], ""correct"": ""The subconscious response to demands placed on a person"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is the effect of repetitive tasks on arousal level?,Arousal increases with repetition,Arousal decreases leading to reduced motivation,Arousal remains constant,,Arousal decreases leading to reduced motivation,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the effect of repetitive tasks on arousal level?"", ""question"": ""What is the effect of repetitive tasks on arousal level?"", ""options"": [""Arousal increases with repetition"", ""Arousal decreases leading to reduced motivation"", ""Arousal remains constant""], ""correct"": ""Arousal decreases leading to reduced motivation"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,Why is 'lack of teamwork' considered a Dirty Dozen factor?,Because teams are always inefficient,Because effective communication and coordination are essential for safety,Because individual work is always better,,Because effective communication and coordination are essential for safety,HARD,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""Why is 'lack of teamwork' considered a Dirty Dozen factor?"", ""question"": ""Why is 'lack of teamwork' considered a Dirty Dozen factor?"", ""options"": [""Because teams are always inefficient"", ""Because effective communication and coordination are essential for safety"", ""Because individual work is always better""], ""correct"": ""Because effective communication and coordination are essential for safety"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.10,,What is the recommended mitigation for 'lack of assertiveness'?,Avoid confrontation at all costs,Provide clear feedback and never compromise safety standards,Agree with the supervisor always,,Provide clear feedback and never compromise safety standards,MEDIUM,09.10 The Dirty Dozen And Risk Mitigation,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What is the recommended mitigation for 'lack of assertiveness'?"", ""question"": ""What is the recommended mitigation for 'lack of assertiveness'?"", ""options"": [""Avoid confrontation at all costs"", ""Provide clear feedback and never compromise safety standards"", ""Agree with the supervisor always""], ""correct"": ""Provide clear feedback and never compromise safety standards"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.10"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": ""09.10 The Dirty Dozen And Risk Mitigation"", ""isEssay"": false}",False
M9,M9.1,,What percentage of the human body's errors in aviation are estimated to be due to human factors?,Less than 10%,Approximately 50%,Over 75%,,Over 75%,EASY,09.01 General,,,APPROVED,,1,EASA-Module-9a-Human-Factors-Complete.pdf,"{""raw"": ""What percentage of the human body's errors in aviation are estimated to be due to human factors?"", ""question"": ""What percentage of the human body's errors in aviation are estimated to be due to human factors?"", ""options"": [""Less than 10%"", ""Approximately 50%"", ""Over 75%""], ""correct"": ""Over 75%"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA-Module-9a-Human-Factors-Complete.pdf"", ""source_module"": ""M9"", ""fmt"": ""csv"", ""module"": ""M9"", ""syllabusRef"": ""M9.1"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": ""09.01 General"", ""isEssay"": false}",False
